longueur,blanc 1,spectre 1,spectre 2,spectre 3,spectre 4,blanc 2
638.4860621530732,0.027474147574953804,0.07301110705257445,0.0858879905875375,0.10113391907002105,0.14903994974518656,-0.02777810416152548
638.2196426400875,0.022125896280490703,0.06447480462948098,0.07670300881584281,0.10433885406387504,0.15119713081245365,-0.03316883881652417
637.9532231271018,0.026298773995297835,0.0692027350591796,0.07985690652041086,0.09743410940442288,0.15019284892869056,-0.03299876959284315
637.6868036141161,0.019659298399218136,0.06520240104118741,0.07990236619492024,0.10475011446655053,0.14254145412454003,-0.034452908816588336
637.4203841011304,0.020697570694109903,0.0684139197348313,0.08172880323240446,0.0986392204566055,0.14331705150766327,-0.034421297160457796
637.1539645881447,0.019049407012567354,0.05472071387100798,0.08574638392900208,0.1006223354040475,0.14307911609260318,-0.036793744247523276
636.887545075159,0.01449394686152746,0.056590090938601095,0.09688250278022383,0.0984904041441945,0.1407543267010682,-0.029788924222671015
636.6211255621733,0.014140302934839621,0.05702909267879746,0.08739550651040202,0.10697705244109008,0.13680503854842332,-0.027458702559664573
636.3547060491876,0.013378595087906188,0.05388109030462559,0.09226561728238315,0.12017035922678046,0.13579675360080545,-0.022204744570672563
636.088286536202,0.00669999465277804,0.045389549123642,0.09374131932848746,0.12576224815588502,0.1334582294669009,-0.022646731401372872
635.8218670232162,0.0008820633520938696,0.042358923087152216,0.09948994453058994,0.1191536810635726,0.1353343270000584,-0.018296234151782963
635.5554475102306,-0.007317974299204012,0.041106119359078354,0.09266954517643813,0.12248332196833045,0.14491612648118724,-0.01929071982248176
635.2890279972448,-0.008402769985779443,0.04473714630549584,0.09602673837155107,0.11667801096331586,0.14443010593870317,-0.02302087877327172
635.0226084842591,-0.01170224722173099,0.05264235375710035,0.08993676099971219,0.11467285283483543,0.14174241011220895,-0.026934172373635656
634.7561889712734,-0.011422236694311343,0.04895849359503938,0.0870413115698649,0.10685549354661725,0.13786930348740994,-0.025633359751463403
634.4897694582877,-0.015928932664703813,0.04468377939159731,0.07588741609464213,0.11251781491683076,0.1462627454713034,-0.027367503343504573
634.2233499453021,-0.008106217316316897,0.04940652649959142,0.07323957577554678,0.11728059026557917,0.1401560741678455,-0.025031158301208823
633.9569304323163,-0.008010841566826939,0.05133362640431448,0.0705105291018132,0.11345809493796687,0.1395558355731463,-0.02565636501110928
633.6905109193307,-0.00728315600633371,0.05668353944917931,0.06686080795605423,0.10946609392203618,0.14132646896854176,-0.027411688286106434
633.4240914063449,-0.01570244114702124,0.06118482230918921,0.06855640391547638,0.10046027970413429,0.14521511792770767,-0.02847374984353079
633.1576718933593,-0.016368818031538477,0.06562845757571743,0.0713535321293914,0.09954420166337716,0.14168068817570625,-0.03310656952070328
632.8912523803735,-0.019610770812018802,0.0564545058926734,0.07108791345116833,0.0974462881431125,0.1449311547428285,-0.028020582552040995
632.6248328673878,-0.016007076058543197,0.06668629354638991,0.06975823262236802,0.09891232977005446,0.1470010323550327,-0.02417456535038278
632.3584133544022,-0.010555751638103314,0.06698958228448872,0.06579423623754416,0.1038524040544355,0.1374882191253786,-0.02309857668181093
632.0919938414164,-0.011287401644318585,0.06721339999485243,0.07118147611591154,0.10113121619069693,0.1449451856101614,-0.017823693545636735
631.8255743284308,-0.012265407489811439,0.06193255492840081,0.06798027805927022,0.11196685373378991,0.14795400165292077,-0.017808250817092756
631.559154815445,-0.010613278780109356,0.06739354353438454,0.07163674198573074,0.1017330281651481,0.14232462873332005,-0.015190662896033377
631.2927353024594,-0.01278748071183737,0.06951532936225698,0.0606769901807421,0.1084403079155853,0.13809523703850962,-0.014593560110189283
