longueur,spectre 0,spectre 1,spectre 2
627.4477455060972,0.026677294423294442,0.031759780576745646,0.1713474556113638
627.0422480381247,0.025182552485806826,0.03367957989009888,0.16555369291374844
626.6367505701522,0.02470042333494853,0.028446562247537915,0.17260233621110493
626.2312531021797,0.024916393593047724,0.025434696443801152,0.16337168556426745
625.8257556342072,0.02167216472217993,0.021586719217766018,0.14936065728454453
625.4202581662346,0.02173277202720049,0.023828486450360755,0.1436365874710112
625.0147606982621,0.017928853835206173,0.0285294378060811,0.14895914607898245
624.6092632302896,0.018413346242881344,0.025163964864118846,0.14438978501330804
624.2037657623171,0.01814055398471678,0.03472898524557778,0.14591199998689253
623.7982682943446,0.01624703538823707,0.03104970612888552,0.13472999363567453
623.392770826372,0.015495377445917165,0.03246780608540942,0.1296784302446501
622.9872733583995,0.014260449676192659,0.0354759014366181,0.12112856736720562
622.5817758904269,0.012578658969987612,0.03674691386296805,0.13113806804000527
622.1762784224544,0.00821658271733504,0.035099469185366765,0.12068660126819797
621.7707809544819,0.00853214686720925,0.03231042449137409,0.11551331695088077
621.3652834865094,0.005716368934659425,0.03349361452247689,0.10893997925604612
620.9597860185368,0.004941019483230909,0.03215421141540897,0.10957793753349095
620.5542885505643,0.00163476206706392,0.02698004832790882,0.10175476902342945
620.1487910825917,0.00201396517729648,0.02508656666545535,0.09556690663543257
619.7432936146192,-0.006259824608403739,0.024176663350566677,0.08135576585891846
619.3377961466467,-0.008220320375310276,0.021020142164741323,0.07741691616190366
618.9322986786742,-0.011973331519726663,0.016709024084317337,0.07189051772959566
618.5268012107017,-0.015342739445298124,0.010361866648952065,0.06457037335857678
618.1213037427291,-0.02088931900043227,0.0067982417178478315,0.05698857633177195
617.7158062747566,-0.023658330859780717,0.0015964176287094267,0.0477130978693371
617.3103088067841,-0.03027497501156555,-0.010440523395517688,0.049945542624129854
616.9048113388116,-0.03774829868605375,-0.016173115690678367,0.03712119620970163
616.499313870839,-0.043012910160047435,-0.030422088132073078,0.03410117850942835
616.0938164028664,-0.0518679525345571,-0.03552234890467654,0.021317970711448676
615.6883189348939,-0.05893891802030071,-0.049438545945827424,0.010419137695780248
615.2828214669214,-0.06547526039064866,-0.05785985116773773,0.006178076806390999
614.8773239989489,-0.07122343615145872,-0.06803711605258743,-0.001946030751219409
614.4718265309764,-0.07645217446224518,-0.08161370177075065,-0.015297414252279257
614.0663290630039,-0.08605025041246854,-0.09635710865712901,-0.0251067262836077
613.6608315950314,-0.09153512921239641,-0.10597819072857374,-0.0292364994154919
613.2553341270587,-0.09652551674219287,-0.11118663970054442,-0.03547102563616594
612.8498366590862,-0.1031126299257086,-0.12020410857376956,-0.042641463860371154
612.4443391911137,-0.10903679284102338,-0.1309406891911721,-0.04305059691906568
612.0388417231412,-0.11476328911325569,-0.1383810610232209,-0.04346359940378037
611.6333442551686,-0.12210734286433025,-0.14454371474202826,-0.059660242605433976
611.2278467871961,-0.12609663431305912,-0.15164952286270292,-0.0560941131391789
610.8223493192236,-0.13079887714022415,-0.16275448138877566,-0.053301368987742584
610.4168518512511,-0.14002532825260897,-0.18076926233742802,-0.056285722954761815
610.0113543832786,-0.14742771510395045,-0.19188437852129644,-0.0595982469408467
609.605856915306,-0.15216251118707502,-0.20309147476453138,-0.06082661393564838
609.2003594473335,-0.16226325056652083,-0.20216300249275884,-0.05117114050831655
608.794861979361,-0.1650425467121956,-0.20555920835837777,-0.04492776672162137
608.3893645113884,-0.17326977254472323,-0.20328613169557258,-0.035353275143060844
607.9838670434159,-0.18021332608881932,-0.18959895552295686,-0.027680419777833032
607.5783695754434,-0.18558110287155105,-0.1757438082311768,-0.023037220025940913
607.1728721074709,-0.19221023038762228,-0.15929606143914676,-0.013241592466886568
606.7673746394983,-0.1934712517041611,-0.14623956671819954,0.00103319400680439
606.3618771715257,-0.19701348021532414,-0.1256540753239776,0.015950122778294596
605.9563797035532,-0.19352288743473975,-0.11659921852648493,0.020899308022671995
605.5508822355807,-0.19735598694530584,-0.09947053378174735,0.033992642206049827
605.1453847676082,-0.1956350457817763,-0.09214350009742646,0.0362145751122204
604.7398872996357,-0.194020313198023,-0.07966528749613026,0.05197387930642688
604.3343898316632,-0.18804806718757336,-0.06787700859590363,0.05586458200936746
603.9288923636906,-0.18316277776822942,-0.05016971109534279,0.06283988336371923
603.5233948957181,-0.17977770807949336,-0.03537892422246249,0.08318171010866016
603.1178974277456,-0.17088362738832757,-0.013979281514140905,0.08049714542715945
602.712399959773,-0.1615090396086333,0.0003905147775495075,0.08875778414030053
602.3069024918004,-0.1620997943788217,0.02382531642273673,0.10458780863312554
601.9014050238279,-0.15101862165260718,0.03718340727538465,0.11037816341231346
601.4959075558554,-0.13544797621269825,0.039122075668657254,0.09424137315923249
601.0904100878829,-0.12117436852198228,0.03764707899059792,0.09563281604040055
600.6849126199104,-0.109488288028421,0.03461914463735817,0.09137989886371302
600.2794151519379,-0.09432931493333718,0.032998689451263434,0.10389749013097815
599.8739176839654,-0.08109752039939483,0.03416192794718984,0.09219061949688925
599.4684202159929,-0.07622864314405389,0.037074665247798864,0.09030314525539619
599.0629227480202,-0.07162580401799942,0.033898789176347366,0.09349332602309311
598.6574252800477,-0.06433308293665028,0.0328484554631123,0.08760764255024536
598.2519278120752,-0.06071713347292333,0.02816295872490304,0.09274261845208907
